,insee,Nom,Surface,geometry,dep
34429,91533,Saclas,1367.0,"POLYGON ((2.072604999999999 48.34036399985538, 2.082279999999999 48.34690899985377, 2.085262999999999 48.34871099985335, 2.088514 48.35148999985265, 2.090347 48.35255299985239, 2.094822999999999 48.35390899985207, 2.092522999999999 48.35640299985145, 2.091804999999999 48.35827399985099, 2.094495999999999 48.35938799985072, 2.098326 48.35921899985077, 2.102001 48.36098199985032, 2.103425999999999 48.36381299984963, 2.106213999999999 48.36388499984962, 2.109359 48.3631259998498, 2.1117786 48.36195029985011, 2.116543 48.36186299985012, 2.116598999999999 48.36277299984989, 2.11213 48.36241799984997, 2.111965999999999 48.3644239998495, 2.110733999999999 48.3668219998489, 2.110749 48.36818199984857, 2.109521 48.3729009998474, 2.100315999999999 48.38051299984554, 2.094784999999999 48.38412599984466, 2.100714599999999 48.38693439984398, 2.1066642 48.3823174998451, 2.1101795 48.38363189984478, 2.109121799999999 48.38457969984455, 2.113059899999999 48.38666609984403, 2.116426999999999 48.38414279984465, 2.1195789 48.38747509984385, 2.1252412 48.38636689984411, 2.124251 48.3818842998452, 2.128962099999999 48.38160999984527, 2.1338023 48.38210819984514, 2.1354662 48.38178669984523, 2.1397604 48.38281179984499, 2.141866499999999 48.38111539984539, 2.145472499999999 48.38315499984489, 2.147111999999999 48.38227159984511, 2.1480476 48.38058629984551, 2.1463768 48.37964329984575, 2.1473784 48.37820209984611, 2.1451487 48.37767209984624, 2.144491899999999 48.37578499984671, 2.1393252 48.37607329984663, 2.132079699999999 48.37583299984669, 2.1256754 48.37645279984655, 2.123890299999999 48.37636859984656, 2.1262216 48.36884049984839, 2.129013999999999 48.36743869984875, 2.133032699999999 48.36778629984865, 2.1344978 48.36629369984903, 2.131170999999999 48.36403709984958, 2.132118 48.36326769984978, 2.135039299999999 48.36259429984993, 2.130382599999999 48.36003049985056, 2.1282584 48.35953139985067, 2.127345099999999 48.35822459985101, 2.129581599999999 48.35518599985173, 2.1294726 48.35202309985252, 2.126405399999999 48.34207619985496, 2.119863099999999 48.32777589985846, 2.1081056 48.32926809985809, 2.104331999999999 48.32991049985793, 2.1006366 48.33247329985731, 2.103465299999999 48.33386049985697, 2.104209499999999 48.33896259985573, 2.108982 48.34538369985415, 2.1056352 48.34629049985393, 2.104293399999999 48.34349769985461, 2.103466699999999 48.34324019985467, 2.089385999999999 48.34366689985456, 2.085269399999999 48.34415719985446, 2.083435 48.34104549985521, 2.077233099999999 48.34095779985523, 2.072604999999999 48.34036399985538))",91
34430,91022,Arrancourt,759.0,"POLYGON ((2.130805 48.32347599985951, 2.131231 48.3243879998593, 2.136025 48.32760599985851, 2.138212999999999 48.32974899985798, 2.142405 48.33284599985721, 2.143844999999999 48.33461299985677, 2.145477 48.33875499985576, 2.149261999999999 48.34139799985513, 2.152728 48.34524399985417, 2.153210999999999 48.34625699985394, 2.156865999999999 48.34739799985365, 2.158621999999999 48.34632499985393, 2.159457999999999 48.34452199985436, 2.165741 48.34372399985455, 2.167095 48.3423109998549, 2.167316 48.34024199985539, 2.168798999999999 48.33931399985564, 2.171952999999999 48.34009699985543, 2.173267 48.33424899985687, 2.172387 48.33239399985732, 2.167584 48.33201599985742, 2.168763 48.33019199985785, 2.162954999999999 48.32956599985803, 2.160549 48.3259289998589, 2.161455 48.31504899986155, 2.171048999999999 48.31528499986151, 2.169214999999999 48.31272199986213, 2.154885 48.31509669986155, 2.154391 48.31607199986131, 2.152061999999999 48.31607699986131, 2.151746 48.3140319998618, 2.153630999999999 48.30829299986322, 2.145018799999999 48.30838139986319, 2.1440925 48.31085939986258, 2.142817699999999 48.31178679986237, 2.137394499999999 48.31220399986228, 2.1330524 48.31448499986169, 2.133636199999999 48.31510339986155, 2.124581699999999 48.31667379986117, 2.1249451 48.31877239986065, 2.1284504 48.31827529986077, 2.130805 48.32347599985951))",91
34662,92049,Montrouge,206.0,"POLYGON ((2.3000166 48.8113241997391, 2.3024496 48.81366069973852, 2.314133 48.82226319973639, 2.332371199999999 48.81821269973739, 2.3317334 48.81701129973771, 2.3290663 48.8137815997385, 2.3255351 48.80955059973954, 2.319077399999999 48.80998199973942, 2.317418399999999 48.80983209973948, 2.302662999999999 48.81111039973916, 2.3000166 48.8113241997391))",92
34663,92032,Fontenay-aux-Roses,253.0,"POLYGON ((2.271712099999999 48.79051929974428, 2.272971099999999 48.79091729974417, 2.272262299999999 48.79407729974337, 2.274266899999999 48.79528339974309, 2.276608299999999 48.79593139974293, 2.280253699999999 48.79558629974302, 2.280528799999999 48.79501759974314, 2.286598399999999 48.79611469974289, 2.2879269 48.79449609974328, 2.292292099999999 48.79600329974292, 2.296153799999999 48.79575379974298, 2.2983286 48.7944098997433, 2.298813399999999 48.7923757997438, 2.303238299999999 48.78544579974552, 2.293636299999999 48.78423549974583, 2.2876346 48.78252009974626, 2.285266799999999 48.78247299974626, 2.2819538 48.78318969974608, 2.2787456 48.78425729974585, 2.2783772 48.78565189974547, 2.2739981 48.78638119974529, 2.273546899999999 48.78814499974486, 2.2720669 48.78916549974461, 2.271712099999999 48.79051929974428))",92
34716,92046,Malakoff,207.0,"POLYGON ((2.278146299999999 48.81433269973837, 2.284513599999999 48.8154138997381, 2.289927099999999 48.81726699973763, 2.295462199999999 48.82033899973688, 2.301317899999999 48.82512519973568, 2.314133 48.82226319973639, 2.3024496 48.81366069973852, 2.3000166 48.8113241997391, 2.2980071 48.8121352997389, 2.2947842 48.8105293997393, 2.293563399999999 48.81189759973897, 2.2920086 48.80970829973951, 2.290473299999999 48.80892219973971, 2.285045999999999 48.81065139973927, 2.2798774 48.8109089997392, 2.274402499999999 48.81346489973857, 2.278146299999999 48.81433269973837))",92
34717,92071,Sceaux,360.0,"POLYGON ((2.2794777 48.78253389974625, 2.2819538 48.78318969974608, 2.285266799999999 48.78247299974626, 2.2876346 48.78252009974626, 2.293636299999999 48.78423549974583, 2.303238299999999 48.78544579974552, 2.3097539 48.78489919974565, 2.310452999999999 48.78487949974568, 2.306840499999999 48.77834689974728, 2.3069296 48.77746709974752, 2.312035699999999 48.77653569974775, 2.314272899999999 48.77682479974767, 2.3123968 48.77213969974883, 2.311797299999999 48.77067969974919, 2.307429099999999 48.77075199974917, 2.306623599999999 48.76923789974953, 2.290241099999999 48.76659859975021, 2.286263599999999 48.77128929974902, 2.286288099999999 48.77415649974833, 2.281505 48.77449019974825, 2.280138899999999 48.77391219974839, 2.278266599999999 48.77642909974777, 2.280471199999999 48.78001019974687, 2.2794777 48.78253389974625))",92
34718,92007,Bagneux,418.0,"POLYGON ((2.292292099999999 48.79600329974292, 2.293626199999999 48.79776539974249, 2.299598399999999 48.8028549997412, 2.303034799999999 48.80343899974107, 2.304189299999999 48.80666849974027, 2.3059264 48.80855639973979, 2.3017441 48.80999889973944, 2.302662999999999 48.81111039973916, 2.317418399999999 48.80983209973948, 2.319077399999999 48.80998199973942, 2.317874699999999 48.80839839973983, 2.318336599999999 48.8060885997404, 2.3204186 48.80612769974039, 2.323982599999999 48.80535739974059, 2.3259601 48.80670749974027, 2.3239331 48.80155269974153, 2.318675699999999 48.78800499974489, 2.314074 48.78939629974455, 2.312443399999999 48.78932619974456, 2.311032299999999 48.78598769974539, 2.3097539 48.78489919974565, 2.303238299999999 48.78544579974552, 2.298813399999999 48.7923757997438, 2.2983286 48.7944098997433, 2.296153799999999 48.79575379974298, 2.292292099999999 48.79600329974292))",92
34719,92020,Châtillon,292.0,"POLYGON ((2.2798774 48.8109089997392, 2.285045999999999 48.81065139973927, 2.290473299999999 48.80892219973971, 2.2920086 48.80970829973951, 2.293563399999999 48.81189759973897, 2.2947842 48.8105293997393, 2.2980071 48.8121352997389, 2.3000166 48.8113241997391, 2.302662999999999 48.81111039973916, 2.3017441 48.80999889973944, 2.3059264 48.80855639973979, 2.304189299999999 48.80666849974027, 2.303034799999999 48.80343899974107, 2.299598399999999 48.8028549997412, 2.293626199999999 48.79776539974249, 2.292292099999999 48.79600329974292, 2.2879269 48.79449609974328, 2.286598399999999 48.79611469974289, 2.280528799999999 48.79501759974314, 2.280253699999999 48.79558629974302, 2.276608299999999 48.79593139974293, 2.274266899999999 48.79528339974309, 2.272262299999999 48.79407729974337, 2.271395999999999 48.79493549974317, 2.276306499999999 48.79772899974247, 2.277532699999999 48.80150099974154, 2.273156499999999 48.80194029974142, 2.276075199999999 48.80523029974061, 2.277247 48.80756669974004, 2.2798774 48.8109089997392))",92
34720,92019,Châtenay-Malabry,637.0,"POLYGON ((2.237434999999999 48.77629309974778, 2.236798799999999 48.77372649974844, 2.2384968 48.77378009974842, 2.239176399999999 48.7726591997487, 2.242659799999999 48.77339119974852, 2.246294799999999 48.77271199974867, 2.2464708 48.77351509974849, 2.251345199999999 48.77258799974871, 2.257205799999999 48.77331889974855, 2.2599474 48.77325149974855, 2.267060999999999 48.77566499974796, 2.2693245 48.77596739974787, 2.2723762 48.77732609974754, 2.274372899999999 48.77699629974763, 2.2750471 48.77947309974701, 2.276388799999999 48.78136219974654, 2.2794777 48.78253389974625, 2.280471199999999 48.78001019974687, 2.278266599999999 48.77642909974777, 2.280138899999999 48.77391219974839, 2.281505 48.77449019974825, 2.286288099999999 48.77415649974833, 2.286263599999999 48.77128929974902, 2.290241099999999 48.76659859975021, 2.2919231 48.76443769975074, 2.2908377 48.76094259975162, 2.2880858 48.76048559975174, 2.2847829 48.76063149975169, 2.2783315 48.75970399975192, 2.276133 48.75663499975268, 2.271386999999999 48.75774399975239, 2.269393 48.75763499975241, 2.271007 48.76069299975168, 2.268704999999999 48.76069999975166, 2.267251999999999 48.76233599975127, 2.262027999999999 48.75980299975188, 2.259564999999999 48.7609719997516, 2.255443999999999 48.76145899975148, 2.251361 48.76076499975166, 2.249249999999999 48.76179899975141, 2.246983 48.76083399975163, 2.245251 48.76263399975117, 2.240734999999999 48.76373299975092, 2.238582999999999 48.76646999975022, 2.233066999999999 48.76619699975031, 2.233137 48.76920049974955, 2.2303033 48.77199249974888, 2.2306884 48.77349689974848, 2.2288391 48.77445679974826, 2.229197299999999 48.77629849974779, 2.2303864 48.77680559974766, 2.237434999999999 48.77629309974778))",92
34721,92060,Le Plessis-Robinson,341.0,"POLYGON ((2.237434999999999 48.77629309974778, 2.2391819 48.77624999974781, 2.240210799999999 48.7798483997469, 2.246318199999999 48.77911169974711, 2.248310499999999 48.78242869974628, 2.2503948 48.78450789974575, 2.2545304 48.78487039974569, 2.256691599999999 48.78548559974551, 2.2641043 48.78848759974478, 2.2690258 48.78938419974457, 2.271712099999999 48.79051929974428, 2.2720669 48.78916549974461, 2.273546899999999 48.78814499974486, 2.2739981 48.78638119974529, 2.2783772 48.78565189974547, 2.2787456 48.78425729974585, 2.2819538 48.78318969974608, 2.2794777 48.78253389974625, 2.276388799999999 48.78136219974654, 2.2750471 48.77947309974701, 2.274372899999999 48.77699629974763, 2.2723762 48.77732609974754, 2.2693245 48.77596739974787, 2.267060999999999 48.77566499974796, 2.2599474 48.77325149974855, 2.257205799999999 48.77331889974855, 2.251345199999999 48.77258799974871, 2.2464708 48.77351509974849, 2.246294799999999 48.77271199974867, 2.242659799999999 48.77339119974852, 2.239176399999999 48.7726591997487, 2.2384968 48.77378009974842, 2.236798799999999 48.77372649974844, 2.237434999999999 48.77629309974778))",92
34828,78158,Le Chesnay-Rocquencourt,714.0,"POLYGON ((2.089134399999999 48.82647079973535, 2.096429999999999 48.8355981997331, 2.094886999999999 48.83622349973294, 2.0967316 48.83857069973235, 2.101313999999999 48.83826959973241, 2.1029458 48.84309879973123, 2.105373099999999 48.84182239973153, 2.110584799999999 48.84099429973174, 2.1155753 48.84027769973192, 2.1197545 48.83875859973229, 2.119000799999999 48.83684269973277, 2.126192699999999 48.8351543997332, 2.133829699999999 48.83550329973311, 2.1443536 48.83690469973278, 2.145884999999999 48.83689479973277, 2.145981499999999 48.83569929973307, 2.1484987 48.82858509973483, 2.144246699999999 48.82684109973528, 2.140087799999999 48.82426349973591, 2.1378762 48.82098679973672, 2.1378162 48.81925309973713, 2.136748199999999 48.81836039973738, 2.1359705 48.81402359973843, 2.1295277 48.81504589973818, 2.1285086 48.81553639973807, 2.114490299999999 48.82078669973675, 2.112611499999999 48.82861529973483, 2.107285699999999 48.82698289973523, 2.104353399999999 48.82460709973581, 2.102278199999999 48.82350109973609, 2.095740699999999 48.82544109973559, 2.092351799999999 48.8234108997361, 2.089134399999999 48.82647079973535))",78
34829,78320,Notre-Dame-de-la-Mer,914.0,"POLYGON ((1.502839 49.05921599967766, 1.5048732 49.06055659967733, 1.5077996 49.06452839967635, 1.509958799999999 49.06663229967582, 1.509300899999999 49.06992599967502, 1.5102182 49.07198379967451, 1.5123594 49.07456569967388, 1.512349699999999 49.07554789967362, 1.5056242 49.08162839967211, 1.5070281 49.08311269967176, 1.508085099999999 49.08150529967213, 1.513313 49.07739029967317, 1.514413199999999 49.07990949967253, 1.510313599999999 49.08066539967236, 1.5069957 49.08434919967144, 1.5099828 49.08319419967173, 1.5125706 49.0837785996716, 1.517758599999999 49.0792674996727, 1.518392299999999 49.07739319967317, 1.516737999999999 49.07597399967352, 1.518596599999999 49.07304269967425, 1.5199887 49.07180119967453, 1.5211926 49.06827599967542, 1.524874899999999 49.06525419967617, 1.5262697 49.06351259967659, 1.5290144 49.05556499967858, 1.530098299999999 49.05310849967916, 1.533167299999999 49.04766189968052, 1.5314698 49.04702339968067, 1.5335059 49.0444737996813, 1.5371081 49.04090669968218, 1.5430115 49.03798849968292, 1.546780199999999 49.03703089968315, 1.5473239 49.03585829968346, 1.5519635 49.03416789968385, 1.5568234 49.03405469968388, 1.5594441 49.03525159968361, 1.561728199999999 49.03490549968368, 1.5616722 49.03279779968419, 1.559218299999999 49.03126379968458, 1.5548026 49.03050199968476, 1.5524141 49.02899479968512, 1.546959299999999 49.02778649968544, 1.5437025 49.02536719968605, 1.541752099999999 49.02590949968592, 1.531637799999999 49.02616719968586, 1.531946199999999 49.02667619968573, 1.525678499999999 49.03060449968474, 1.5238586 49.03276499968418, 1.5228048 49.03266059968423, 1.5207962 49.03752469968301, 1.518067399999999 49.04076799968223, 1.5075687 49.04768649968052, 1.5048261 49.04824079968037, 1.501751899999999 49.0505806996798, 1.501303899999999 49.05360489967905, 1.504567299999999 49.05804239967796, 1.502839 49.05921599967766))",78
34830,78089,Bonnières-sur-Seine,775.0,"POLYGON ((1.559218299999999 49.03126379968458, 1.5616722 49.03279779968419, 1.561728199999999 49.03490549968368, 1.5639349 49.03502729968365, 1.567096799999999 49.03600609968341, 1.572636799999999 49.03685489968321, 1.5758977 49.0381103996829, 1.5794557 49.04071769968223, 1.581966499999999 49.04151099968205, 1.583290599999999 49.04260109968178, 1.585866 49.0400333996824, 1.5868015 49.03780759968296, 1.589213599999999 49.03788679968294, 1.591037499999999 49.03700839968315, 1.5907104 49.0344725996838, 1.5878712 49.03255169968427, 1.586943 49.03130189968458, 1.5875139 49.02937709968506, 1.587104499999999 49.02525979968607, 1.587665799999999 49.02421839968633, 1.588455399999999 49.02206999968686, 1.587971099999999 49.01973019968743, 1.5842685 49.01631019968828, 1.580437 49.01329259968901, 1.5793322 49.01042859968973, 1.576053899999999 49.00879119969014, 1.575367499999999 49.00519719969104, 1.5716299 49.00486159969111, 1.5678402 49.0037652996914, 1.5641999 48.99948049969243, 1.5588773 48.99768689969289, 1.556735299999999 48.99733829969296, 1.5541758 48.99550489969344, 1.5526323 48.99506419969354, 1.5503577 48.99506899969355, 1.5488554 48.99665889969316, 1.551590199999999 48.99933509969247, 1.5554288 48.99923899969251, 1.5584851 49.0017205996919, 1.559020099999999 49.00464409969118, 1.561051299999999 49.00620029969078, 1.558898699999999 49.00800249969036, 1.5632813 49.01315299968906, 1.557542 49.01238639968925, 1.551808699999999 49.01404879968884, 1.5524937 49.01479749968865, 1.5591983 49.01993299968741, 1.556818599999999 49.02121969968708, 1.557375699999999 49.02362609968647, 1.553944999999999 49.02383329968642, 1.5534816 49.02486859968615, 1.558296199999999 49.02657069968573, 1.559423999999999 49.02826339968531, 1.559218299999999 49.03126379968458))",78
34831,78337,Limetz-Villez,946.0,"POLYGON ((1.5211926 49.06827599967542, 1.525074 49.06877039967529, 1.525654199999999 49.06968779967506, 1.529698599999999 49.07051249967486, 1.531185299999999 49.07000149967499, 1.532485699999999 49.07188579967452, 1.5338797 49.07114559967472, 1.536581199999999 49.07251489967438, 1.5382099 49.07237839967442, 1.5411086 49.07385189967405, 1.542649499999999 49.07243849967439, 1.546747 49.0723947996744, 1.5508039 49.07238759967441, 1.553182499999999 49.07041719967489, 1.558293799999999 49.06926099967517, 1.5609607 49.07001709967499, 1.562589 49.07115899967473, 1.564429099999999 49.07124379967468, 1.566969299999999 49.07288469967429, 1.5686776 49.07284709967429, 1.5705309 49.0748384996738, 1.5699601 49.07610559967348, 1.5727973 49.07747939967315, 1.5782818 49.07459269967386, 1.5760903 49.07321929967421, 1.5727582 49.07251689967436, 1.577117 49.06659739967583, 1.5810561 49.06207669967695, 1.575407199999999 49.06031869967739, 1.572149399999999 49.05884779967776, 1.5666343 49.05498289967871, 1.5621691 49.0505949996798, 1.5597387 49.04914419968016, 1.549990699999999 49.04474079968124, 1.548853 49.04264659968175, 1.547235799999999 49.04105689968216, 1.544465299999999 49.03964199968252, 1.542514699999999 49.04022899968236, 1.536389599999999 49.04459659968126, 1.533167299999999 49.04766189968052, 1.530098299999999 49.05310849967916, 1.5290144 49.05556499967858, 1.5262697 49.06351259967659, 1.524874899999999 49.06525419967617, 1.5211926 49.06827599967542))",78
34832,78126,La Celle-Saint-Cloud,583.0,"POLYGON ((2.122322799999999 48.85092209972927, 2.1269881 48.8512613997292, 2.1282706 48.85318689972872, 2.130995999999999 48.85413909972847, 2.134634299999999 48.85623469972797, 2.137815499999999 48.85727349972771, 2.137245399999999 48.85565099972811, 2.140046699999999 48.85468069972836, 2.141602499999999 48.85583069972807, 2.1438305 48.86140389972669, 2.1460713 48.86045929972693, 2.1460875 48.86257269972639, 2.148382899999999 48.86357779972615, 2.1501994 48.86297239972631, 2.151273599999999 48.86382849972608, 2.152861999999999 48.86335499972622, 2.1537668 48.86446119972594, 2.153292499999999 48.86141189972668, 2.1511813 48.86059039972687, 2.151537199999999 48.85912889972725, 2.150141399999999 48.85699089972776, 2.154127299999999 48.85339089972868, 2.154313399999999 48.85277339972882, 2.1591673 48.84924439972971, 2.1600106 48.84770439973009, 2.156955 48.84773669973006, 2.153303799999999 48.84878869972982, 2.1510451 48.84809669972999, 2.147388799999999 48.8432243997312, 2.145715299999999 48.84179819973155, 2.145884999999999 48.83689479973277, 2.1443536 48.83690469973278, 2.133829699999999 48.83550329973311, 2.126192699999999 48.8351543997332, 2.119000799999999 48.83684269973277, 2.1197545 48.83875859973229, 2.1155753 48.84027769973192, 2.110584799999999 48.84099429973174, 2.108559899999999 48.85023109972945, 2.110584399999999 48.85005369972951, 2.120092699999999 48.84778109973006, 2.1207476 48.84999339972952, 2.122322799999999 48.85092209972927))",78
34833,78043,Bailly,665.0,"POLYGON ((2.069575099999999 48.85455369972838, 2.0703958 48.85452919972839, 2.0828376 48.85421679972847, 2.083061299999999 48.8532646997287, 2.0804358 48.8509022997293, 2.084723299999999 48.85002599972952, 2.088478399999999 48.84787209973005, 2.0925688 48.84655329973036, 2.1029458 48.84309879973123, 2.101313999999999 48.83826959973241, 2.0967316 48.83857069973235, 2.094886999999999 48.83622349973294, 2.096429999999999 48.8355981997331, 2.089134399999999 48.82647079973535, 2.083027099999999 48.81874719973727, 2.079870199999999 48.81880279973724, 2.0751482 48.82141189973661, 2.074610499999999 48.82214069973641, 2.0707477 48.82303009973619, 2.0690742 48.82397359973596, 2.065168599999999 48.82498399973572, 2.065086899999999 48.8266620997353, 2.061983199999999 48.82983319973452, 2.059374499999999 48.82939209973463, 2.059326799999999 48.83201139973396, 2.064271999999999 48.83210579973395, 2.0655651 48.83502689973323, 2.0669181 48.83505679973322, 2.067868399999999 48.83681169973279, 2.070497299999999 48.83621099973293, 2.072170299999999 48.83694079973276, 2.072741499999999 48.84157389973161, 2.071652199999999 48.84445289973088, 2.067393999999999 48.84495519973076, 2.0670711 48.84556119973061, 2.069575099999999 48.85455369972838))",78
34834,78668,La Villeneuve-en-Chevrie,1186.0,"POLYGON ((1.4938373 49.02626179968582, 1.4979896 49.02728079968556, 1.5022397 49.02738189968555, 1.5046252 49.02797179968541, 1.5058126 49.03223839968435, 1.506404899999999 49.03300049968415, 1.5228048 49.03266059968423, 1.5238586 49.03276499968418, 1.525678499999999 49.03060449968474, 1.531946199999999 49.02667619968573, 1.531637799999999 49.02616719968586, 1.541752099999999 49.02590949968592, 1.5437025 49.02536719968605, 1.546959299999999 49.02778649968544, 1.5524141 49.02899479968512, 1.5548026 49.03050199968476, 1.559218299999999 49.03126379968458, 1.559423999999999 49.02826339968531, 1.558296199999999 49.02657069968573, 1.5534816 49.02486859968615, 1.553944999999999 49.02383329968642, 1.557375699999999 49.02362609968647, 1.556818599999999 49.02121969968708, 1.5591983 49.01993299968741, 1.5524937 49.01479749968865, 1.551808699999999 49.01404879968884, 1.557542 49.01238639968925, 1.5632813 49.01315299968906, 1.558898699999999 49.00800249969036, 1.561051299999999 49.00620029969078, 1.559020099999999 49.00464409969118, 1.5584851 49.0017205996919, 1.5554288 48.99923899969251, 1.551590199999999 48.99933509969247, 1.5488554 48.99665889969316, 1.5503577 48.99506899969355, 1.5526323 48.99506419969354, 1.5503718 48.99357519969389, 1.5448654 48.99277489969411, 1.544064399999999 48.99414019969377, 1.545341499999999 48.99521769969349, 1.546033 48.99714689969303, 1.544710599999999 48.99922669969252, 1.5425004 48.99965579969241, 1.5393863 48.99925499969251, 1.539998999999999 49.00178299969187, 1.536306699999999 49.00305469969157, 1.535191099999999 49.00407559969131, 1.532906799999999 49.00349519969146, 1.529745399999999 49.0058010996909, 1.526768599999999 49.00510899969107, 1.5226803 49.00750039969046, 1.5225981 49.00857769969019, 1.5186728 49.01071989968967, 1.512328399999999 49.01012569968983, 1.5102304 49.00913619969005, 1.504440999999999 49.01428129968876, 1.502618999999999 49.01628059968829, 1.500213999999999 49.01559579968846, 1.496797899999999 49.0186681996877, 1.4946146 49.02095689968714, 1.4939328 49.02296489968662, 1.4938373 49.02626179968582))",78
34835,78057,Bennecourt,692.0,"POLYGON ((1.533167299999999 49.04766189968052, 1.536389599999999 49.04459659968126, 1.542514699999999 49.04022899968236, 1.544465299999999 49.03964199968252, 1.547235799999999 49.04105689968216, 1.548853 49.04264659968175, 1.549990699999999 49.04474079968124, 1.5597387 49.04914419968016, 1.5621691 49.0505949996798, 1.5666343 49.05498289967871, 1.572149399999999 49.05884779967776, 1.575407199999999 49.06031869967739, 1.5810561 49.06207669967695, 1.583617899999999 49.06267729967681, 1.58717 49.06203069967695, 1.591899999999999 49.06276079967679, 1.5972038 49.05911689967769, 1.598991499999999 49.05856109967782, 1.5976424 49.05541329967861, 1.5993607 49.05425429967889, 1.595618899999999 49.05159629967956, 1.5923402 49.04884519968024, 1.5843539 49.04441249968132, 1.583290599999999 49.04260109968178, 1.581966499999999 49.04151099968205, 1.5794557 49.04071769968223, 1.5758977 49.0381103996829, 1.572636799999999 49.03685489968321, 1.567096799999999 49.03600609968341, 1.5639349 49.03502729968365, 1.561728199999999 49.03490549968368, 1.5594441 49.03525159968361, 1.5568234 49.03405469968388, 1.5519635 49.03416789968385, 1.5473239 49.03585829968346, 1.546780199999999 49.03703089968315, 1.5430115 49.03798849968292, 1.5371081 49.04090669968218, 1.5335059 49.0444737996813, 1.5314698 49.04702339968067, 1.533167299999999 49.04766189968052))",78
34836,78068,Blaru,1500.0,"POLYGON ((1.447346 49.05357559967906, 1.4565474 49.05775489967804, 1.4572772 49.05922379967766, 1.4618324 49.06389819967649, 1.463246099999999 49.06332779967665, 1.465260299999999 49.06031109967738, 1.469308499999999 49.05953559967758, 1.4719599 49.05822219967793, 1.473776999999999 49.05488109967875, 1.478389299999999 49.05232169967935, 1.480257599999999 49.05192119967947, 1.4835216 49.05225129967939, 1.486886699999999 49.05151979967957, 1.4879926 49.05354169967905, 1.493073499999999 49.05668779967829, 1.4969784 49.05844409967785, 1.500404 49.05851459967785, 1.502839 49.05921599967766, 1.504567299999999 49.05804239967796, 1.501303899999999 49.05360489967905, 1.501751899999999 49.0505806996798, 1.5048261 49.04824079968037, 1.5075687 49.04768649968052, 1.518067399999999 49.04076799968223, 1.5207962 49.03752469968301, 1.5228048 49.03266059968423, 1.506404899999999 49.03300049968415, 1.5058126 49.03223839968435, 1.5046252 49.02797179968541, 1.5022397 49.02738189968555, 1.4979896 49.02728079968556, 1.4938373 49.02626179968582, 1.488067599999999 49.02511119968611, 1.485925999999999 49.02685229968567, 1.4836174 49.02760979968549, 1.479386999999999 49.02383439968644, 1.477084199999999 49.02260729968672, 1.476593699999999 49.02360059968646, 1.473922299999999 49.02259219968673, 1.4753646 49.01995639968738, 1.471505899999999 49.01861229968772, 1.4694441 49.01936289968753, 1.4610424 49.02368389968645, 1.4579351 49.02600259968589, 1.457440099999999 49.03050879968478, 1.458147899999999 49.0343802996838, 1.454150499999999 49.03819859968286, 1.446244499999999 49.04639459968084, 1.4494541 49.04764939968053, 1.4529154 49.05040949967985, 1.447346 49.05357559967906))",78
34839,78350,Louveciennes,543.0,"POLYGON ((2.0925688 48.84655329973036, 2.0951319 48.85451809972839, 2.0984104 48.85351349972863, 2.10753 48.85439289972842, 2.1058211 48.8617132997266, 2.103785399999999 48.86401709972603, 2.105530699999999 48.86470989972587, 2.105773599999999 48.86757619972516, 2.109404899999999 48.8709729997243, 2.1093443 48.87274539972387, 2.111914299999999 48.8747225997234, 2.113003699999999 48.87464919972339, 2.116287399999999 48.87697469972282, 2.117895199999999 48.8770581997228, 2.119772899999999 48.87812589972253, 2.1243173 48.87438479972345, 2.123949 48.87235449972396, 2.1222691 48.87080669972437, 2.1263257 48.86903029972479, 2.129474799999999 48.86713479972526, 2.131232199999999 48.86725369972522, 2.1319034 48.86449989972591, 2.1339184 48.86306699972627, 2.1314384 48.86157249972663, 2.128381999999999 48.86060929972689, 2.124630799999999 48.85747179972765, 2.127148099999999 48.85659089972786, 2.121283899999999 48.85308439972874, 2.122322799999999 48.85092209972927, 2.1207476 48.84999339972952, 2.120092699999999 48.84778109973006, 2.110584399999999 48.85005369972951, 2.108559899999999 48.85023109972945, 2.110584799999999 48.84099429973174, 2.105373099999999 48.84182239973153, 2.1029458 48.84309879973123, 2.0925688 48.84655329973036))",78
34840,92076,Vaucresson,309.0,"POLYGON ((2.1600106 48.84770439973009, 2.165436199999999 48.84870189972983, 2.1692944 48.84969589972958, 2.173584599999999 48.85014299972949, 2.1765995 48.85164799972907, 2.182603899999999 48.85156189972913, 2.1819429 48.84848439972988, 2.178902899999999 48.84412179973097, 2.174315199999999 48.84317519973121, 2.1670343 48.84217199973145, 2.1673002 48.83935929973215, 2.1666603 48.83775619973254, 2.1558716 48.8375504997326, 2.1516015 48.82959639973459, 2.150987499999999 48.82369729973603, 2.151449699999999 48.82137769973662, 2.1484987 48.82858509973483, 2.145981499999999 48.83569929973307, 2.145884999999999 48.83689479973277, 2.145715299999999 48.84179819973155, 2.147388799999999 48.8432243997312, 2.1510451 48.84809669972999, 2.153303799999999 48.84878869972982, 2.156955 48.84773669973006, 2.1600106 48.84770439973009))",92
